Frame,Pred_X,Pred_Y,Pred_Z,Q_X,Q_Y,Q_Z,Q_W
5311,-231.659,149.643,186.279,-0.307202,0.764525,0.542405,0.164089
5312,-232.427,149.127,185.901,-0.303702,0.766349,0.541625,0.164673
5313,-232.427,149.127,185.901,-0.303702,0.766349,0.541625,0.164673
5314,-231.624,149.034,186.49,-0.306664,0.764048,0.541492,0.17022
5315,-232.404,149.017,185.864,-0.305114,0.762546,0.541931,0.178156
5316,-233.376,149.176,185.694,-0.304796,0.762843,0.541205,0.179631
5317,-233.085,148.349,186.175,-0.303202,0.759668,0.545273,0.183442
5318,-233.162,149.206,186.684,-0.304597,0.754459,0.551056,0.185338
5319,-233.428,150.135,186.428,-0.303447,0.750895,0.556061,0.186745
5320,-232.51,149.737,186.44,-0.302599,0.745625,0.565302,0.181415
5321,-232.048,150.43,186.993,-0.302667,0.7454,0.565462,0.181729
5322,-231.22,150.436,187.554,-0.303405,0.745863,0.565424,0.178687
5323,-230.476,150.867,188.065,-0.305044,0.747762,0.56319,0.174976
5324,-230.476,150.867,188.065,-0.305044,0.747762,0.56319,0.174976
5325,-230.149,150.158,188.69,-0.303778,0.747373,0.563673,0.177272
5326,-230.842,149.926,188.008,-0.303479,0.746118,0.564611,0.18006
5327,-230.842,149.926,188.008,-0.303479,0.746118,0.564611,0.18006
5328,-231.275,150.556,187.363,-0.304128,0.745524,0.56466,0.18127
5329,-231.275,150.556,187.363,-0.304128,0.745524,0.56466,0.18127
5330,-230.616,150.378,186.631,-0.304128,0.745524,0.56466,0.18127
5331,-231.164,151.001,186.072,-0.300593,0.746677,0.565792,0.178878
5332,-230.805,151.133,185.149,-0.298144,0.747132,0.566916,0.177511
5333,-229.952,151.631,185.306,-0.296491,0.749105,0.566083,0.174601
5334,-229.952,151.631,185.306,-0.296491,0.749105,0.566083,0.174601
5335,-229.769,152.039,184.412,-0.29547,0.749556,0.566183,0.17407
5336,-229.289,151.403,185.015,-0.296188,0.747166,0.56908,0.173674
5337,-229.289,151.403,185.015,-0.296188,0.747166,0.56908,0.173674
5338,-228.738,152.216,185.204,-0.298428,0.747393,0.568413,0.171029
5339,-228.738,152.216,185.204,-0.298428,0.747393,0.568413,0.171029
5340,-228.144,151.974,184.437,-0.299368,0.746273,0.569335,0.171209
5341,-228.144,151.974,184.437,-0.299368,0.746273,0.569335,0.171209
5342,-228.722,152.518,183.829,-0.299846,0.746553,0.567948,0.173741
5343,-229.434,152.982,184.357,-0.299328,0.74876,0.56474,0.175586
5344,-230.209,153.386,183.872,-0.295357,0.751132,0.563941,0.174742
5345,-230.209,153.386,183.872,-0.295357,0.751132,0.563941,0.174742
5346,-230.57,153.402,184.804,-0.295357,0.751132,0.563941,0.174742
5347,-230.114,152.664,185.303,-0.29331,0.75181,0.564658,0.172952
5348,-230.114,152.664,185.303,-0.29331,0.75181,0.564658,0.172952
5349,-229.921,153.583,185.646,-0.292129,0.753338,0.563449,0.172242
5350,-229.837,152.587,185.637,-0.288361,0.755117,0.563224,0.171538
5351,-229.555,153.476,185.999,-0.286702,0.756575,0.562358,0.170734
5352,-229.555,153.476,185.999,-0.286702,0.756575,0.562358,0.170734
5353,-229.005,154.293,186.17,-0.283771,0.759422,0.560836,0.167973
5354,-229.019,155.281,186.326,-0.285736,0.75668,0.56314,0.169303
5355,-228.834,154.337,186.601,-0.288804,0.753191,0.565149,0.172921
5356,-229.589,154.317,185.945,-0.284527,0.749531,0.567723,0.186918
5357,-230.063,153.614,185.414,-0.286936,0.746236,0.569495,0.190985
5358,-229.757,152.822,185.942,-0.288273,0.743834,0.571066,0.193632
5359,-230.547,153.401,185.739,-0.288536,0.744029,0.570362,0.194564
5360,-229.864,152.686,185.891,-0.285095,0.744681,0.571698,0.193217
5361,-229.864,152.686,185.891,-0.285095,0.744681,0.571698,0.193217
5362,-229.227,152.803,185.129,-0.284995,0.744367,0.572256,0.192922
5363,-230.174,152.597,184.883,-0.278453,0.747205,0.571656,0.19328
5364,-231.031,152.924,185.281,-0.277493,0.748736,0.569736,0.194406
5365,-231.031,152.924,185.281,-0.277493,0.748736,0.569736,0.194406
5366,-231.5,153.748,184.964,-0.276262,0.748393,0.570638,0.19483
5367,-231.5,153.748,184.964,-0.276262,0.748393,0.570638,0.19483
5368,-231.114,152.948,185.422,-0.275382,0.748284,0.570432,0.197086
5369,-230.477,152.748,184.677,-0.275388,0.748279,0.570432,0.197095
5370,-229.795,152.22,184.171,-0.27569,0.748662,0.569617,0.197576
5371,-229.592,151.269,184.403,-0.276109,0.747777,0.569988,0.199267
5372,-230.332,151.446,183.754,-0.275071,0.746802,0.570248,0.203567
5373,-231.059,150.851,183.412,-0.275188,0.744989,0.571154,0.207475
5374,-231.649,151.232,182.701,-0.276343,0.742631,0.572389,0.210964
5375,-232.378,151.197,182.017,-0.2736,0.739475,0.57424,0.220382
5376,-232.094,150.351,182.467,-0.274074,0.736921,0.574123,0.228505
5377,-232.917,149.807,182.304,-0.273866,0.736842,0.573834,0.229732
5378,-232.354,150.514,182.732,-0.274689,0.737055,0.573227,0.229579
5379,-231.674,150.694,183.443,-0.275655,0.737534,0.57286,0.227793
5380,-231.674,150.694,183.443,-0.275655,0.737534,0.57286,0.227793
5381,-231.622,149.992,184.153,-0.274504,0.736412,0.574161,0.229529
5382,-231.536,150.204,185.127,-0.274775,0.737404,0.573036,0.228833
5383,-230.823,150.554,185.734,-0.27603,0.739334,0.571566,0.224736
5384,-230.799,149.598,186.028,-0.266248,0.743013,0.56985,0.228722
5385,-230.022,150.133,185.695,-0.263954,0.743707,0.570194,0.228269
5386,-230.728,150.543,186.272,-0.259865,0.747203,0.567075,0.229311
5387,-230.845,151.437,185.839,-0.255454,0.74636,0.571054,0.227131
5388,-230.732,152.414,186.02,-0.256386,0.745915,0.571201,0.227171
5389,-230.383,153.277,186.384,-0.257869,0.7453,0.571044,0.227904
5390,-231.132,153.329,185.724,-0.254612,0.742573,0.572898,0.235684
5391,-230.397,153.785,185.221,-0.255897,0.742034,0.572773,0.23629
5392,-229.747,153.572,184.492,-0.255897,0.742034,0.572773,0.23629
5393,-229.63,154.491,184.116,-0.256315,0.741162,0.574172,0.235176
5394,-229.63,154.491,184.116,-0.256315,0.741162,0.574172,0.235176
5395,-229.679,155.323,183.563,-0.257108,0.740143,0.574516,0.236676
5396,-230.185,155.908,182.929,-0.257079,0.739493,0.573678,0.240736
5397,-230.646,156.268,182.118,-0.255475,0.737588,0.574658,0.245896
5398,-229.93,156.658,182.697,-0.260067,0.738964,0.571097,0.245244
5399,-230.574,156.875,181.963,-0.258861,0.737804,0.57115,0.249846
5400,-230.647,155.902,182.183,-0.256093,0.736658,0.572628,0.252685
5401,-229.808,156.182,182.649,-0.257154,0.737702,0.572266,0.249356
5402,-229.148,156.86,182.972,-0.257556,0.738694,0.571469,0.24783
5403,-228.727,156.098,183.465,-0.252077,0.740679,0.571681,0.24705
5404,-227.948,156.568,183.878,-0.25374,0.742828,0.570499,0.241564
5405,-227.071,156.782,184.31,-0.254396,0.744585,0.570384,0.235663
5406,-226.122,156.898,184.601,-0.254637,0.745428,0.573733,0.224337
5407,-225.27,157.303,184.933,-0.256746,0.746558,0.573139,0.219647
5408,-224.52,157.955,185.042,-0.256746,0.746558,0.573139,0.219647
5409,-225.296,158.162,184.446,-0.252942,0.745275,0.574408,0.225035
5410,-224.391,158.542,184.639,-0.252942,0.745275,0.574408,0.225035
5411,-223.515,158.86,184.999,-0.254419,0.746036,0.574055,0.221727
5412,-222.744,159.153,185.565,-0.256746,0.748064,0.571797,0.218015
5413,-221.816,159.442,185.801,-0.256978,0.748036,0.571822,0.217769
5414,-220.958,159.617,186.285,-0.261937,0.748064,0.570576,0.215018
5415,-221.392,158.728,186.135,-0.262839,0.747587,0.570466,0.215866
5416,-221.392,158.728,186.135,-0.262839,0.747587,0.570466,0.215866
5417,-221.746,159.424,185.51,-0.262804,0.747454,0.570218,0.21702
5418,-221.362,160.325,185.307,-0.262804,0.747454,0.570218,0.21702
5419,-221.267,161.296,185.088,-0.262416,0.747316,0.570464,0.217318
5420,-220.553,161.823,185.549,-0.263886,0.748031,0.569447,0.215742
5421,-220.855,162.48,186.24,-0.264055,0.748252,0.569067,0.21577
5422,-221.384,163.074,185.634,-0.265032,0.747277,0.569393,0.217085
5423,-221.384,163.074,185.634,-0.265032,0.747277,0.569393,0.217085
5424,-221.345,164.052,185.839,-0.266399,0.74667,0.569439,0.217381
5425,-221.158,164.819,185.226,-0.266519,0.746492,0.568924,0.219184
5426,-220.379,165.441,185.151,-0.266526,0.746492,0.568921,0.219186
5427,-219.453,165.624,185.482,-0.267897,0.746803,0.569023,0.21617
5428,-218.714,166.122,185.937,-0.267487,0.748572,0.567075,0.215679
5429,-217.925,166.623,186.291,-0.268062,0.748719,0.566847,0.215052
5430,-217.144,167.171,186.591,-0.267631,0.748449,0.567032,0.216038
5431,-216.339,167.519,187.072,-0.266621,0.747971,0.567254,0.218348
5432,-216.339,167.519,187.072,-0.266621,0.747971,0.567254,0.218348
5433,-216.294,168.467,186.757,-0.266621,0.747971,0.567254,0.218348
5434,-217.066,168.832,186.237,-0.267072,0.747275,0.567595,0.219291
5435,-217.066,168.832,186.237,-0.267072,0.747275,0.567595,0.219291
5436,-216.626,168.268,186.935,-0.266308,0.747696,0.567355,0.219409
5437,-216.626,168.268,186.935,-0.266308,0.747696,0.567355,0.219409
5438,-217.178,168.257,186.102,-0.262023,0.741515,0.572726,0.231266
5439,-217.604,168.824,185.397,-0.263811,0.739876,0.573296,0.233064
5440,-217.604,168.824,185.397,-0.263811,0.739876,0.573296,0.233064
5441,-217.87,169.068,184.464,-0.26395,0.740006,0.572545,0.234335
5442,-218.732,169.512,184.712,-0.263149,0.742145,0.568483,0.23833
5443,-218.732,169.512,184.712,-0.263149,0.742145,0.568483,0.23833
5444,-218.064,170.161,185.077,-0.262574,0.741848,0.568979,0.238703
5445,-217.1,170.423,185.045,-0.262638,0.741896,0.56909,0.238216
5446,-216.158,170.55,185.355,-0.262638,0.741896,0.56909,0.238216
5447,-215.395,170.639,185.995,-0.258621,0.740986,0.570234,0.242669
5448,-214.574,171.208,185.949,-0.257513,0.74135,0.569878,0.243571
5449,-213.582,171.24,185.822,-0.255659,0.742375,0.568883,0.244725
5450,-212.754,171.204,186.382,-0.259234,0.742418,0.567843,0.243243
5451,-213.46,171.171,185.673,-0.258075,0.740869,0.56853,0.247555
5452,-214.249,170.817,185.172,-0.254562,0.737064,0.570346,0.258147
5453,-213.385,170.964,185.653,-0.261202,0.735084,0.569739,0.2585
5454,-213.171,171.412,186.522,-0.261202,0.735084,0.569739,0.2585
5455,-213.779,171.895,187.152,-0.261203,0.735084,0.56974,0.258499
5456,-214.087,171.01,186.802,-0.254362,0.740482,0.5676,0.254593
5457,-214.89,171.359,186.318,-0.248873,0.74372,0.568498,0.2485
5458,-215.681,171.636,185.773,-0.246683,0.742881,0.572298,0.24444
5459,-215.061,171.499,185.001,-0.247864,0.742828,0.571477,0.245327
5460,-214.361,172.036,185.471,-0.253293,0.743265,0.566912,0.249018
5461,-214.937,172.667,184.951,-0.257833,0.741172,0.564975,0.25493
5462,-215.55,172.587,184.165,-0.258083,0.737999,0.565321,0.262988
5463,-214.995,172.845,184.956,-0.261198,0.739336,0.561395,0.264562
5464,-215.78,173.309,184.546,-0.261786,0.738938,0.55972,0.268612
5465,-215.804,172.31,184.5,-0.263484,0.735092,0.563179,0.27027
5466,-216.349,172.983,184.001,-0.262623,0.733627,0.564053,0.273247
5467,-216.985,173.585,183.517,-0.261383,0.733477,0.563338,0.276301
5468,-216.985,173.585,183.517,-0.261383,0.733477,0.563338,0.276301
5469,-217.465,174.273,182.973,-0.254906,0.734537,0.56601,0.274064
5470,-218.056,174.695,183.661,-0.254454,0.73506,0.565524,0.274084
5471,-217.734,175.623,183.85,-0.254434,0.734949,0.565801,0.27383
5472,-217.05,175.392,183.158,-0.254434,0.734949,0.565801,0.27383
5473,-217.517,174.627,182.716,-0.254948,0.734369,0.565958,0.274582
5474,-217.999,173.991,182.113,-0.253418,0.734029,0.567493,0.273737
5475,-217.999,173.991,182.113,-0.253418,0.734029,0.567493,0.273737
5476,-217.489,174.172,181.272,-0.253423,0.734029,0.56749,0.273741
5477,-217.852,174.924,180.721,-0.252094,0.734121,0.568324,0.272988
5478,-217.172,174.697,180.024,-0.252094,0.734121,0.568324,0.272988
5479,-216.314,175.104,180.339,-0.254276,0.73387,0.56589,0.276672
5480,-215.513,175.244,180.92,-0.258434,0.731401,0.564775,0.281592
5481,-214.721,175.582,181.429,-0.260296,0.730855,0.562357,0.286097
5482,-213.886,175.525,181.976,-0.266289,0.728688,0.560538,0.289657
5483,-214.72,175.174,181.551,-0.265282,0.727857,0.560837,0.292082
5484,-213.961,175.132,182.201,-0.268406,0.72705,0.560354,0.292164
5485,-213.481,174.882,183.042,-0.268796,0.726829,0.560316,0.292429
5486,-212.918,175.26,183.777,-0.268848,0.725726,0.561015,0.293776
5487,-212.314,175.513,184.533,-0.269324,0.726003,0.560576,0.293494
5488,-211.873,174.753,185.01,-0.265358,0.722879,0.567721,0.291075
5489,-211.328,175.533,185.318,-0.264017,0.72079,0.572915,0.287273
5490,-210.457,175.547,185.81,-0.259922,0.722899,0.572327,0.28688
5491,-211.228,175.846,186.373,-0.258532,0.723946,0.571595,0.286954
5492,-211.876,176.312,186.975,-0.258494,0.723887,0.57172,0.286888
5493,-212.762,176.615,186.623,-0.24693,0.730597,0.566796,0.28982
5494,-212.073,176.379,185.938,-0.24693,0.730597,0.566796,0.289821
5495,-212.294,177.214,185.434,-0.240926,0.732002,0.570667,0.283667
5496,-213.12,177.668,185.1,-0.237089,0.733779,0.570812,0.282013
5497,-213.883,177.094,184.806,-0.235591,0.734195,0.571542,0.280704
5498,-214.037,176.374,184.129,-0.239838,0.72739,0.57749,0.282643
5499,-214.081,176.73,185.063,-0.243048,0.718181,0.588087,0.281597
5500,-214.447,176.96,185.965,-0.245263,0.718468,0.585241,0.284855
5501,-214.108,177.81,186.367,-0.247899,0.712623,0.589664,0.288118
5502,-213.475,178.582,186.422,-0.250569,0.707876,0.59262,0.291423
5503,-213.207,179.545,186.394,-0.251906,0.705542,0.594165,0.292784
5504,-212.767,179.954,187.193,-0.251829,0.705723,0.594109,0.292527
5505,-212.181,179.669,187.952,-0.253801,0.702556,0.597024,0.292511
5506,-211.687,180.401,188.422,-0.253809,0.701962,0.597391,0.293179
5507,-211.119,181.184,188.674,-0.25264,0.701709,0.59744,0.294691
5508,-211.007,182.177,188.698,-0.247336,0.70031,0.60253,0.292145
5509,-210.696,183.112,188.524,-0.243312,0.698212,0.608457,0.288235
5510,-210.592,184.03,188.142,-0.239535,0.696557,0.613157,0.285431
5511,-210.486,185.005,188.335,-0.236329,0.695197,0.616916,0.283308
5512,-210.535,186.002,188.403,-0.234884,0.694951,0.617911,0.282947
5513,-209.961,186.407,189.114,-0.236514,0.697253,0.614913,0.282456
5514,-209.235,187.094,189.127,-0.235759,0.697207,0.614912,0.283201
5515,-208.835,188.003,189.009,-0.235783,0.697914,0.613965,0.283495
5516,-209.076,188.691,189.694,-0.233103,0.699854,0.612995,0.283027
5517,-209.583,188.832,190.544,-0.233061,0.700669,0.612052,0.283087
5518,-209.282,189.781,190.452,-0.235725,0.696072,0.615684,0.284342
5519,-209.587,189.897,191.397,-0.23651,0.696973,0.613927,0.28528
5520,-209.143,190.793,191.419,-0.235761,0.695854,0.615835,0.284517
5521,-209.864,191.295,191.897,-0.234358,0.699207,0.611117,0.287615
5522,-209.326,191.126,191.071,-0.235337,0.697798,0.611499,0.289418
5523,-208.827,190.94,190.225,-0.235923,0.701493,0.605521,0.292563
5524,-208.344,190.764,189.367,-0.237896,0.701856,0.603294,0.294687
5525,-207.855,191.105,190.169,-0.240046,0.710578,0.592832,0.29327
5526,-207.965,191.823,189.482,-0.242157,0.711201,0.589678,0.296366
5527,-208.391,191.076,189.992,-0.244737,0.707081,0.59336,0.296757
5528,-208.032,191.964,190.281,-0.243291,0.705949,0.595927,0.295493
5529,-208.696,192.295,190.951,-0.243106,0.707023,0.59401,0.296935
5530,-209.403,192.855,191.384,-0.242431,0.710071,0.589196,0.299791
5531,-208.946,193.727,191.56,-0.242742,0.709649,0.589175,0.300579
5532,-208.967,194.074,192.497,-0.245896,0.709292,0.588105,0.300953
5533,-208.42,194.865,192.221,-0.248967,0.705586,0.589693,0.304017
5534,-207.623,195.301,191.804,-0.256111,0.699507,0.590744,0.310032
5535,-206.989,195.619,191.099,-0.255271,0.699703,0.591067,0.309664
5536,-206.579,196.463,191.447,-0.255455,0.699502,0.591127,0.309852
5537,-206.309,197.309,190.986,-0.255122,0.697304,0.593653,0.310252
5538,-205.416,197.472,190.568,-0.257132,0.69503,0.594808,0.311479
5539,-205.332,198.375,190.147,-0.252474,0.695206,0.598295,0.308202
5540,-206.052,198.532,190.823,-0.252474,0.695206,0.598295,0.308202
5541,-205.556,199.226,190.302,-0.251835,0.694899,0.599264,0.307535
5542,-205.074,199.254,189.426,-0.248765,0.695484,0.600626,0.306049
5543,-205.063,199.736,190.302,-0.243234,0.705414,0.593345,0.301943
5544,-205.003,200.241,191.163,-0.239056,0.713997,0.586675,0.298116
5545,-205.9,200.492,190.799,-0.232149,0.720417,0.578607,0.303841
5546,-206.84,200.691,190.52,-0.22526,0.725525,0.571306,0.310615
5547,-206.754,201.311,191.3,-0.223739,0.730575,0.565376,0.310726
5548,-206.351,201.545,192.184,-0.22578,0.736221,0.556857,0.311308
5549,-205.822,202.237,192.676,-0.227279,0.738553,0.553204,0.311206
5550,-206.223,202.448,193.568,-0.228927,0.738796,0.551875,0.31178
5551,-206.611,202.701,194.454,-0.229806,0.739861,0.549718,0.312416
5552,-206.903,202.894,195.391,-0.231933,0.737884,0.550923,0.313399
5553,-206.513,203.574,194.77,-0.231933,0.737884,0.550923,0.313399
5554,-207.352,203.95,194.376,-0.228482,0.737652,0.547281,0.322722
5555,-206.621,204.483,193.949,-0.230249,0.735822,0.54781,0.324741
5556,-206.621,204.483,193.949,-0.230249,0.735822,0.54781,0.324741
5557,-206.336,205.332,193.505,-0.231627,0.731625,0.551633,0.326765
5558,-206.336,205.332,193.505,-0.231627,0.731625,0.551633,0.326765
5559,-207.026,205.999,193.786,-0.230062,0.734084,0.546883,0.330321
5560,-207.071,206.992,193.678,-0.229855,0.73504,0.54538,0.330823
5561,-206.486,207.22,192.9,-0.229855,0.73504,0.54538,0.330823
5562,-206.104,207.771,193.642,-0.228618,0.739354,0.54024,0.3305
5563,-206.608,208.556,193.28,-0.22982,0.739665,0.538051,0.332536
5564,-207.45,208.78,193.772,-0.230085,0.740018,0.536691,0.333762
5565,-207.097,209.65,193.428,-0.23137,0.737681,0.539781,0.333064
5566,-207.097,209.65,193.428,-0.23137,0.737681,0.539781,0.333064
5567,-207.798,210.113,193.969,-0.227694,0.741116,0.535618,0.334688
5568,-207.355,210.969,193.704,-0.229057,0.740549,0.535591,0.335057
5569,-206.964,211.267,192.834,-0.229057,0.740549,0.53559,0.335057
5570,-207.843,211.595,192.488,-0.223266,0.744109,0.526465,0.345382
5571,-207.326,212.451,192.481,-0.225678,0.741897,0.527371,0.347186
5572,-208.155,212.865,192.856,-0.224926,0.743617,0.523365,0.350044
5573,-208.619,213.576,192.328,-0.218564,0.749187,0.514252,0.355658
5574,-209.059,214.234,192.939,-0.219005,0.748044,0.515889,0.355424
5575,-208.509,214.95,192.508,-0.221905,0.74467,0.519994,0.354727
5576,-208.554,215.71,191.86,-0.217403,0.745709,0.521155,0.353627
5577,-207.999,215.522,191.049,-0.217713,0.745907,0.520632,0.353789
5578,-207.297,216.126,191.426,-0.217421,0.747669,0.519907,0.351307
5579,-207.417,216.976,190.912,-0.215227,0.747872,0.521624,0.349676
5580,-208.039,217.749,190.794,-0.216443,0.748281,0.519501,0.351207
5581,-207.51,218.588,190.928,-0.222326,0.743793,0.523127,0.351683
5582,-208.041,218.986,191.677,-0.221816,0.748255,0.514811,0.354798
5583,-208.607,219.444,192.362,-0.225847,0.747154,0.512029,0.358581
5584,-207.961,220.168,192.12,-0.23269,0.742554,0.511895,0.363912
5585,-207.43,220.787,191.541,-0.236385,0.741773,0.507529,0.3692
5586,-206.733,220.387,190.944,-0.237015,0.741505,0.507815,0.368943
5587,-206.168,220.033,190.2,-0.235972,0.741825,0.508545,0.36796
5588,-206.237,219.359,189.464,-0.233601,0.750553,0.497304,0.367136
5589,-206.927,219.448,188.746,-0.230079,0.752542,0.497861,0.364525
5590,-207.653,220.099,188.967,-0.23025,0.752945,0.496538,0.365389
5591,-207.854,219.121,188.915,-0.23294,0.751142,0.498268,0.365039
5592,-208.268,219.833,189.482,-0.23294,0.751142,0.498268,0.365039
5593,-208.912,219.802,188.717,-0.232993,0.751196,0.498244,0.364926
5594,-209.574,220.271,189.302,-0.226472,0.755104,0.495954,0.364086
5595,-210.21,220.586,190.006,-0.225933,0.756782,0.493243,0.364617
5596,-209.938,221.512,189.746,-0.231521,0.752137,0.494971,0.368364
5597,-209.931,222.41,189.304,-0.23678,0.744508,0.499581,0.374249
5598,-210.7,221.777,189.217,-0.236869,0.744143,0.499655,0.374819
5599,-210.298,222.692,189.21,-0.238715,0.741489,0.50126,0.376759
5600,-209.893,223.546,188.882,-0.239752,0.740879,0.500791,0.377922
5601,-210.474,224.342,189.052,-0.233067,0.748676,0.4854,0.386719
5602,-210.179,223.84,188.239,-0.230927,0.754911,0.474402,0.389519
5603,-210.729,224.439,187.656,-0.222977,0.758832,0.466986,0.395449
5604,-210.489,223.587,187.191,-0.219765,0.764147,0.460963,0.394075
5605,-211.242,224.169,187.498,-0.215427,0.767178,0.458594,0.393346
5606,-211.846,224.848,187.915,-0.214473,0.768841,0.455302,0.394442
5607,-211.523,225.7,187.501,-0.214016,0.769015,0.456609,0.392837
5608,-211.523,225.7,187.501,-0.214016,0.769015,0.456609,0.392837
5609,-212.153,226.442,187.729,-0.213234,0.771353,0.449722,0.396606
5610,-211.986,227.083,186.979,-0.211919,0.771667,0.446261,0.400589
5611,-211.194,226.667,186.532,-0.212975,0.771751,0.445001,0.401269
5612,-211.343,227.531,186.053,-0.211302,0.773935,0.439716,0.403765
5613,-210.841,228.13,185.428,-0.211002,0.772078,0.444189,0.402579
5614,-210.82,228.981,184.904,-0.212724,0.771079,0.446411,0.401127
5615,-211.363,229.595,184.331,-0.212509,0.771035,0.445828,0.401973
5616,-210.96,230.487,184.127,-0.217463,0.77204,0.447959,0.394965
5617,-211.843,230.955,184.082,-0.211285,0.776723,0.439047,0.399122
5618,-212.295,231.494,183.371,-0.212119,0.778342,0.440692,0.393675
5619,-212.694,232.124,182.705,-0.212067,0.781146,0.443083,0.385377
5620,-213.393,232.657,182.228,-0.20501,0.784682,0.44139,0.383952
5621,-213.746,233.361,181.611,-0.205347,0.787355,0.439951,0.379932
5622,-213.286,233.151,180.749,-0.204118,0.787775,0.440336,0.379275
5623,-212.714,233.505,180.01,-0.205143,0.788427,0.438322,0.379701
5624,-212.175,234.281,179.681,-0.207755,0.786594,0.438739,0.381596
5625,-211.442,234.622,179.092,-0.207755,0.786594,0.438739,0.381596
5626,-210.991,235.291,178.502,-0.208947,0.785097,0.43823,0.384602
5627,-210.347,236.02,178.269,-0.209342,0.784982,0.438281,0.384563
5628,-209.683,236.762,178.183,-0.209762,0.785052,0.437763,0.384781
5629,-208.8,236.456,177.827,-0.210243,0.785007,0.437554,0.384849
5630,-209.257,237.072,177.185,-0.206101,0.786939,0.430509,0.39104
5631,-209.828,237.769,177.619,-0.203973,0.790747,0.422116,0.393615
5632,-210.454,238.548,177.652,-0.203724,0.791792,0.417846,0.39619
5633,-210.784,239.016,176.832,-0.205442,0.791736,0.418227,0.39501
5634,-210.975,239.799,176.24,-0.208376,0.79228,0.417621,0.393021
5635,-210.981,240.507,175.534,-0.210739,0.794029,0.417818,0.387989
5636,-211.059,241.037,174.689,-0.21054,0.795537,0.419693,0.382951
5637,-211.37,241.544,173.886,-0.209385,0.796332,0.421831,0.379567
5638,-211.678,242.167,173.167,-0.209403,0.79793,0.421414,0.376654
5639,-211.917,242.653,172.326,-0.20887,0.799004,0.422642,0.373283
5640,-211.843,243.373,171.636,-0.209803,0.800219,0.427611,0.364392
5641,-211.499,244.013,170.949,-0.208244,0.801204,0.429535,0.360841
5642,-211.087,244.509,170.185,-0.208296,0.801193,0.429476,0.360905
5643,-210.649,245.191,169.599,-0.20894,0.800467,0.428942,0.362775
5644,-210.18,245.923,170.093,-0.209024,0.800883,0.428364,0.362489
5645,-209.622,246.706,169.819,-0.209208,0.800913,0.428353,0.36233
5646,-209.268,247.417,169.212,-0.209933,0.800347,0.426564,0.36526
5647,-208.977,248.07,168.512,-0.211911,0.800086,0.423548,0.368189
5648,-208.678,248.744,167.836,-0.213749,0.798797,0.423133,0.370395
5649,-208.678,248.744,167.836,-0.213749,0.798797,0.423133,0.370395
5650,-208.774,249.42,168.566,-0.208231,0.80154,0.422848,0.367932
5651,-209.296,250.061,169.129,-0.198294,0.805165,0.422282,0.36615
5652,-208.768,250.207,168.292,-0.19598,0.806957,0.418336,0.367978
5653,-209.272,251.07,168.323,-0.197688,0.809144,0.409638,0.372025
5654,-208.622,250.755,167.632,-0.199312,0.808909,0.408565,0.372849
5655,-208.416,251.348,166.854,-0.198296,0.810284,0.407506,0.371561
5656,-208.424,251.638,165.897,-0.198296,0.810284,0.407506,0.371561
5657,-208.696,252.06,165.032,-0.199616,0.809577,0.406504,0.373489
5658,-209.035,252.299,164.123,-0.200868,0.80787,0.40676,0.376224
5659,-209.765,252.962,163.956,-0.197472,0.810396,0.398182,0.381725
5660,-209.294,253.639,163.39,-0.19814,0.812611,0.398192,0.376626
5661,-209.131,253.576,162.405,-0.19814,0.812611,0.398192,0.376626
5662,-208.956,253.669,161.425,-0.198138,0.812657,0.398155,0.376567
5663,-208.915,254.237,160.603,-0.197423,0.815248,0.393822,0.375898
5664,-208.878,254.684,159.709,-0.196331,0.815462,0.394254,0.375553
5665,-208.541,255.325,159.019,-0.195556,0.817884,0.392617,0.372392
5666,-208.221,255.552,158.099,-0.195456,0.818222,0.392283,0.372055
5667,-208.106,256.027,157.227,-0.194691,0.818434,0.392647,0.371603
5668,-207.914,256.633,156.455,-0.194743,0.818601,0.392746,0.371104
5669,-207.643,256.535,155.497,-0.194097,0.818253,0.393629,0.371275
5670,-207.306,256.095,154.665,-0.193717,0.818294,0.393936,0.371056
5671,-207.926,256.255,153.896,-0.188549,0.817019,0.39119,0.37934
5672,-207.577,256.031,152.987,-0.186791,0.818837,0.389991,0.37752
5673,-208.045,256.444,152.206,-0.181209,0.819082,0.386418,0.383339
5674,-207.92,257.033,151.407,-0.178232,0.820249,0.38745,0.381192
5675,-208.508,257.669,151.907,-0.178232,0.820249,0.38745,0.381192
5676,-208.107,258.437,151.407,-0.183288,0.818196,0.389859,0.38075
5677,-207.659,259.071,150.777,-0.187083,0.818444,0.384751,0.383556
5678,-207.75,259.462,149.861,-0.187571,0.816794,0.384052,0.387516
5679,-207.381,259.906,149.045,-0.187944,0.816574,0.384644,0.387213
5680,-207.24,260.41,148.193,-0.189099,0.816067,0.385084,0.387281
5681,-207.07,260.794,147.285,-0.189099,0.816067,0.385084,0.38728
5682,-206.741,261.412,146.571,-0.18835,0.816616,0.385913,0.385661
5683,-206.947,261.934,145.743,-0.188164,0.81602,0.386366,0.386557
5684,-206.728,262.537,144.976,-0.190759,0.815179,0.388585,0.384832
5685,-206.273,262.961,144.193,-0.190564,0.815838,0.388587,0.383528
5686,-206.144,263.43,143.319,-0.190564,0.815838,0.388587,0.383529
5687,-205.846,263.963,142.528,-0.19069,0.816052,0.388595,0.383003
